number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_adam_lr,params_adam_wd,params_batch_size,params_block_0_filters,params_block_0_kernel_pair,params_block_1_filters,params_block_1_kernel_pair,params_block_2_filters,params_block_2_kernel_pair,params_first_conv_filters,params_first_conv_kernel_width,params_lr_decay,params_lr_step_size,params_n_blocks,params_optimizer,params_sgd_lr,params_sgd_momentum,params_sgd_wd,user_attrs_best_epoch,user_attrs_validation_accuracy,user_attrs_validation_macro_f1,system_attrs_tpe:relative_params:0,state
10,0.5700313706427391,2026-09-19 13:05:29.973269,2026-09-19 13:05:45.468235,0 days 00:00:15.494966,0.8517235637390912,0.9028449812848832,0.008553371098883598,0.00668274470245629,64,32,"(3, 7)",8.0,"(3, 5)",,,128,5,0.08717888618338851,30,2,Adam,,,,48.0,0.5621301775147929,0.5779325637706855,"{""batch_size"": 64, ""block_0_filters"": 32, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.08717888618338851, ""lr_step_size"": 30, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
11,0.2724513676710846,2026-09-19 13:05:45.594684,2026-09-19 13:05:47.719361,0 days 00:00:02.124677,0.98226453128857,0.9972230608180617,0.0001228386182541863,1.1654604771505855e-06,128,64,"(3, 7)",32.0,"(3, 5)",,,32,3,0.16451925686204188,25,2,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.16451925686204188, ""lr_step_size"": 25, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
12,0.7473037551549633,2026-09-19 13:05:47.839665,2026-09-19 13:05:59.028661,0 days 00:00:11.188996,0.9658634277656869,0.9633251537319909,0.0004569187907682739,9.522548002348457e-06,128,64,"(3, 5)",16.0,"(3, 7)",64.0,"(5, 7)",64,5,0.19573648372727184,35,3,Adam,,,,47.0,0.757396449704142,0.7372110606057845,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.19573648372727184, ""lr_step_size"": 35, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
13,0.8279080879767777,2026-09-19 13:05:59.180940,2026-09-19 13:06:09.866106,0 days 00:00:10.685166,0.9325437902584063,0.9529932412736779,0.0009747417604810698,5.039156628791327e-05,200,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",64,5,0.281233264359971,32,3,Adam,,,,47.0,0.8461538461538461,0.8096623297997093,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.281233264359971, ""lr_step_size"": 32, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
14,0.8460308685668778,2026-09-19 13:06:10.014404,2026-09-19 13:06:21.171798,0 days 00:00:11.157394,0.9182236958999204,0.9435546786837871,0.0007429118755525648,3.7601458670818396e-05,128,64,"(3, 7)",16.0,"(3, 7)",64.0,"(3, 7)",64,5,0.10696815907093088,38,3,Adam,,,,47.0,0.8520710059171598,0.8399907312165957,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.10696815907093088, ""lr_step_size"": 38, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
15,0.7609896360819807,2026-09-19 13:06:21.311355,2026-09-19 13:06:30.214932,0 days 00:00:08.903577,0.9154840681755094,0.9335887158169218,0.0012027906411716685,8.57214001922168e-05,200,16,"(3, 7)",16.0,"(3, 7)",,,64,5,0.271176975518777,32,2,Adam,,,,50.0,0.7751479289940828,0.7468313431698785,"{""batch_size"": 200, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.271176975518777, ""lr_step_size"": 32, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
16,0.8205249159046544,2026-09-19 13:06:30.365191,2026-09-19 13:06:37.413558,0 days 00:00:07.048367,0.9139992620111559,0.9379081101619172,0.001308686962497522,5.925538804919044e-05,200,64,"(3, 5)",16.0,"(3, 7)",,,32,5,0.38737715758268493,36,2,Adam,,,,48.0,0.8165680473372781,0.8244817844720306,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.38737715758268493, ""lr_step_size"": 36, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
17,0.7805962137410101,2026-09-19 13:06:37.536826,2026-09-19 13:06:48.177030,0 days 00:00:10.640204,0.9116853412274761,0.9397252980899028,0.0010905630398468373,7.497059079984519e-05,200,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",64,5,0.28970803774157533,27,3,Adam,,,,40.0,0.7988165680473372,0.762375859434683,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.28970803774157533, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
18,0.1814254846221416,2026-09-19 13:06:48.325293,2026-09-19 13:06:50.449417,0 days 00:00:02.124124,,,,,128,64,"(3, 7)",8.0,"(5, 7)",,,64,5,0.06905142606842266,38,2,SGD,0.0843965636487633,0.980555903199134,0.0002749718944288534,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.06905142606842266, ""lr_step_size"": 38, ""n_blocks"": 2, ""optimizer"": ""SGD""}",PRUNED
19,0.284803535051674,2026-09-19 13:06:50.591674,2026-09-19 13:06:52.806819,0 days 00:00:02.215145,0.8889299469086328,0.9206444164344838,0.0005094889414656768,1.943317450630052e-05,128,64,"(3, 5)",16.0,"(3, 7)",8.0,"(3, 7)",64,5,0.06530130044789612,24,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.06530130044789612, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
20,0.8502713285066019,2026-09-19 13:06:52.949061,2026-09-19 13:07:03.990885,0 days 00:00:11.041824,0.9348169279511811,0.9515894478211535,0.002467677597586262,0.00034642607973558515,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",32,5,0.44541617254273025,22,3,Adam,,,,41.0,0.8757396449704142,0.8248030120427897,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.44541617254273025, ""lr_step_size"": 22, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
21,0.2323202838561898,2026-09-19 13:07:04.140952,2026-09-19 13:07:06.405605,0 days 00:00:02.264653,,,,,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",32,5,0.2394992427659595,18,3,SGD,0.07516128174962257,0.8307567143173813,0.00802077760562052,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.2394992427659595, ""lr_step_size"": 18, ""n_blocks"": 3, ""optimizer"": ""SGD""}",PRUNED
22,0.8473320610475908,2026-09-19 13:07:06.564975,2026-09-19 13:07:17.499910,0 days 00:00:10.934935,0.9327705492824149,0.950507043773018,0.002421383963298099,0.0003910282099416752,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",32,5,0.4569151201852515,34,3,Adam,,,,41.0,0.8520710059171598,0.8425931161780219,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4569151201852515, ""lr_step_size"": 34, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
23,0.8226816412417576,2026-09-19 13:07:17.627030,2026-09-19 13:07:28.539667,0 days 00:00:10.912637,0.9362145161097569,0.9511727730667909,0.0026671597072497966,0.00046673644178063566,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",32,5,0.48261130746266373,12,3,Adam,,,,50.0,0.8402366863905325,0.8051265960929826,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.48261130746266373, ""lr_step_size"": 12, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
24,0.8252175064948757,2026-09-19 13:07:28.684154,2026-09-19 13:07:39.023744,0 days 00:00:10.339590,0.8947688880470942,0.9764221933059684,0.002697051638434327,0.00039684300809452106,64,8,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",32,5,0.3524919006957033,29,3,Adam,,,,40.0,0.834319526627219,0.8161154863625324,"{""batch_size"": 64, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3524919006957033, ""lr_step_size"": 29, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
25,0.8371793495024457,2026-09-19 13:07:39.144353,2026-09-19 13:07:48.390357,0 days 00:00:09.246004,0.9305873309931774,0.9502380175216218,0.002837254269379802,0.001251739842289792,64,64,"(3, 5)",8.0,"(5, 7)",,,32,5,0.40058271321851174,16,2,Adam,,,,38.0,0.8698224852071006,0.8045362137977907,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.40058271321851174, ""lr_step_size"": 16, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
26,0.6726806342981408,2026-09-19 13:07:48.542522,2026-09-19 13:07:54.406038,0 days 00:00:05.863516,0.8910458610296235,0.9254740366529867,0.0017654942887376133,0.0002378319056138081,128,16,"(3, 7)",16.0,"(3, 7)",16.0,"(3, 7)",64,5,0.3802990749727026,36,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3802990749727026, ""lr_step_size"": 36, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
27,0.5088337725830496,2026-09-19 13:07:54.524823,2026-09-19 13:07:57.617370,0 days 00:00:03.092547,0.9512556322474908,0.9472729258933141,0.000533406326191728,0.00019025609600895583,128,64,"(3, 7)",16.0,"(3, 7)",32.0,"(3, 5)",64,5,0.1494146941691622,26,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.1494146941691622, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
28,0.8641499018081582,2026-09-19 13:07:57.760127,2026-09-19 13:08:07.070434,0 days 00:00:09.310307,0.9229303255618524,0.977764976757251,0.00400302570275666,1.0561583611170097e-05,64,64,"(5, 7)",16.0,"(3, 7)",,,32,5,0.4179859107906108,28,2,Adam,,,,45.0,0.8757396449704142,0.8525601586459023,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4179859107906108, ""lr_step_size"": 28, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
29,0.8240330923807403,2026-09-19 13:08:07.223006,2026-09-19 13:08:16.512275,0 days 00:00:09.289269,0.9384472991899581,0.9827964334008851,0.00421489637711408,3.921266395870968e-06,64,32,"(5, 7)",16.0,"(5, 7)",,,32,5,0.4092591004447945,27,2,Adam,,,,44.0,0.8224852071005917,0.8255809776608889,"{""batch_size"": 64, ""block_0_filters"": 32, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4092591004447945, ""lr_step_size"": 27, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
30,0.3504711819159293,2026-09-19 13:08:16.649096,2026-09-19 13:08:18.889477,0 days 00:00:02.240381,0.8976715578803933,0.9808705159682845,0.0037831949847743807,0.002549166983626881,64,32,"(3, 5)",8.0,"(3, 7)",8.0,"(3, 5)",32,5,0.36513422621013014,39,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 32, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.36513422621013014, ""lr_step_size"": 39, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
31,0.8360745158643206,2026-09-19 13:08:19.032059,2026-09-19 13:08:30.126435,0 days 00:00:11.094376,0.921681269520992,0.9568248882168278,0.0018299912495406123,1.811506350228386e-05,128,64,"(3, 7)",16.0,"(3, 7)",64.0,"(3, 7)",64,5,0.47823309010478876,34,3,Adam,,,,48.0,0.834319526627219,0.8378295051014221,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.47823309010478876, ""lr_step_size"": 34, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
32,0.816878621129753,2026-09-19 13:08:30.262089,2026-09-19 13:08:41.318614,0 days 00:00:11.056525,0.905442316838087,0.9267152481220843,0.0007643133882373395,1.0596066678447877e-05,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",16,5,0.43505807370179106,37,3,Adam,,,,48.0,0.8165680473372781,0.8171891949222279,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.43505807370179106, ""lr_step_size"": 37, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
33,0.8591559421791508,2026-09-19 13:08:41.431620,2026-09-19 13:08:50.631168,0 days 00:00:09.199548,0.927438730891854,0.9443231139659364,0.002226565324323073,4.402478812639291e-06,64,64,"(3, 5)",16.0,"(3, 7)",,,32,5,0.45054601232004793,35,2,Adam,,,,48.0,0.8816568047337278,0.8366550796245737,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.45054601232004793, ""lr_step_size"": 35, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
34,0.4330146087237403,2026-09-19 13:08:50.780983,2026-09-19 13:08:52.648006,0 days 00:00:01.867023,0.8761689553071427,0.9612958699606824,0.0019029252412458744,3.796793465902974e-06,64,16,"(3, 5)",16.0,"(3, 7)",,,32,5,0.4617131360662017,35,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4617131360662017, ""lr_step_size"": 35, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
35,0.31083823590510984,2026-09-19 13:08:52.780852,2026-09-19 13:08:54.783230,0 days 00:00:02.002378,,,,,64,64,"(3, 5)",32.0,"(3, 7)",,,32,5,0.4652344651473105,40,2,SGD,0.0012783233313913894,0.873674170804876,0.0006292679486625934,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4652344651473105, ""lr_step_size"": 40, ""n_blocks"": 2, ""optimizer"": ""SGD""}",PRUNED
36,0.5003423408122527,2026-09-19 13:08:54.903334,2026-09-19 13:08:57.391993,0 days 00:00:02.488659,0.9446882516922268,0.9121624512073687,0.003884800184818491,2.916253090142661e-06,64,64,"(3, 5)",,,,,32,5,0.41619334023988996,29,1,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.41619334023988996, ""lr_step_size"": 29, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
37,0.3188164624274472,2026-09-19 13:08:57.529234,2026-09-19 13:08:59.068190,0 days 00:00:01.538956,0.9254821227781973,0.9340011821310907,0.002069767050535741,0.00014125569914210702,256,64,"(3, 5)",16.0,"(3, 7)",8.0,"(3, 5)",32,5,0.47012923053767564,25,3,Adam,,,,,,,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.47012923053767564, ""lr_step_size"": 25, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
38,0.39944705504499556,2026-09-19 13:08:59.211894,2026-09-19 13:09:00.705928,0 days 00:00:01.494034,0.9674078216572283,0.9872117462624002,0.004696843351530407,5.74825382972656e-06,200,64,"(5, 7)",,,,,32,5,0.3848323044354473,24,1,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3848323044354473, ""lr_step_size"": 24, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
39,0.4020260757750449,2026-09-19 13:09:00.854753,2026-09-19 13:09:03.263587,0 days 00:00:02.408834,0.9270145571930305,0.9717386290424318,0.007969304503538015,0.000856651421382991,64,64,"(3, 5)",64.0,"(3, 7)",32.0,"(5, 7)",32,5,0.4298081530853678,22,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4298081530853678, ""lr_step_size"": 22, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
40,0.5509314531728919,2026-09-19 13:09:03.406384,2026-09-19 13:09:05.716233,0 days 00:00:02.309849,0.9439535006573376,0.989870876629132,0.003003712539774233,2.143296829085384e-05,64,64,"(3, 5)",16.0,"(3, 5)",,,32,5,0.4694103878983075,28,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4694103878983075, ""lr_step_size"": 28, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
41,0.32901448093850205,2026-09-19 13:09:05.842520,2026-09-19 13:09:07.861210,0 days 00:00:02.018690,0.9198448201012425,0.9442278999695565,0.00019569524800225723,3.700990455055473e-05,64,64,"(5, 7)",16.0,"(3, 7)",,,32,5,0.1901765718475109,29,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.1901765718475109, ""lr_step_size"": 29, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
42,0.38699964964805345,2026-09-19 13:09:07.980065,2026-09-19 13:09:09.629374,0 days 00:00:01.649309,0.9057211251350192,0.9421542863270528,0.00035380514395194173,2.010103803805141e-06,64,64,"(3, 5)",,,,,32,5,0.4905997416064318,20,1,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4905997416064318, ""lr_step_size"": 20, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
43,0.8182226627117137,2026-09-19 13:09:09.747320,2026-09-19 13:09:27.150410,0 days 00:00:17.403090,0.9536300125599236,0.9560579761390761,0.0015885765132552343,7.268397044292042e-06,64,64,"(3, 5)",16.0,"(3, 7)",64.0,"(3, 7)",128,5,0.4511591836060147,33,3,Adam,,,,41.0,0.8461538461538461,0.7902914792695814,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4511591836060147, ""lr_step_size"": 33, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
44,0.45305123318608687,2026-09-19 13:09:27.282138,2026-09-19 13:09:29.195648,0 days 00:00:01.913510,0.9344235075616011,0.9702272598833095,0.0006883391027731829,0.00045626523233102044,64,64,"(3, 5)",16.0,"(3, 7)",,,16,5,0.41473784195531743,40,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.41473784195531743, ""lr_step_size"": 40, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
45,0.47453212616351204,2026-09-19 13:09:29.315703,2026-09-19 13:09:31.801441,0 days 00:00:02.485738,0.9242146600947664,0.9594041048256965,0.005769825057074749,3.1635564640406796e-05,64,64,"(5, 7)",64.0,"(3, 7)",,,32,5,0.3221310518486921,31,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3221310518486921, ""lr_step_size"": 31, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
46,0.6075428255993627,2026-09-19 13:09:31.934039,2026-09-19 13:09:34.890924,0 days 00:00:02.956885,0.9061327181723189,0.9450710033066272,0.002380604860783804,0.0018114173975573105,64,64,"(3, 5)",,,,,32,3,0.4460992629575554,34,1,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4460992629575554, ""lr_step_size"": 34, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
47,0.4599973846067797,2026-09-19 13:09:35.035366,2026-09-19 13:09:37.502912,0 days 00:00:02.467546,,,,,64,64,"(3, 5)",32.0,"(5, 7)",,,32,5,0.45745596125919136,32,2,SGD,0.02416625269461197,0.8153071200606732,7.668485158746014e-06,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.45745596125919136, ""lr_step_size"": 32, ""n_blocks"": 2, ""optimizer"": ""SGD""}",PRUNED
