number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_adam_lr,params_adam_wd,params_batch_size,params_block_0_filters,params_block_0_kernel_pair,params_block_1_filters,params_block_1_kernel_pair,params_block_2_filters,params_block_2_kernel_pair,params_first_conv_filters,params_first_conv_kernel_width,params_lr_decay,params_lr_step_size,params_n_blocks,params_optimizer,params_sgd_lr,params_sgd_momentum,params_sgd_wd,user_attrs_best_epoch,user_attrs_validation_accuracy,user_attrs_validation_macro_f1,system_attrs_tpe:relative_params:0,state
10,0.30007919037986375,2026-09-16 17:59:08.285351,2026-09-16 17:59:11.092879,0 days 00:00:02.807528,0.8535814031287132,0.9078403310332085,0.00011952270129143879,1.1544608204846162e-06,128,64,"(3, 5)",,,,,32,3,0.1510577183987674,18,1,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.1510577183987674, ""lr_step_size"": 18, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
11,0.5475122533883665,2026-09-16 17:59:11.237791,2026-09-16 17:59:41.978726,0 days 00:00:30.740935,0.9828371641033109,0.9995093532845819,0.0040520351707828755,0.005523921577573463,64,16,"(5, 7)",,,,,128,5,0.0929582996120053,13,1,Adam,,,,41.0,0.5548387096774193,0.5401857970993136,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.0929582996120053, ""lr_step_size"": 13, ""n_blocks"": 1, ""optimizer"": ""Adam""}",COMPLETE
12,0.6792822192232213,2026-09-16 17:59:42.122731,2026-09-16 18:00:01.135381,0 days 00:00:19.012650,0.9639584163311221,0.9710312176976565,0.0003630116705113939,1.2343736055046613e-05,64,64,"(3, 5)",8.0,"(3, 5)",64.0,"(5, 7)",32,3,0.1567850179278029,19,3,Adam,,,,49.0,0.6903225806451613,0.6682418578012813,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.1567850179278029, ""lr_step_size"": 19, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
13,0.3106881967662952,2026-09-16 18:00:01.302331,2026-09-16 18:00:05.064515,0 days 00:00:03.762184,0.9898528054459764,0.9915856982815874,0.00023470345283947298,3.1546221073512405e-06,64,64,"(3, 5)",8.0,"(3, 7)",,,32,3,0.1684704591824577,32,2,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.1684704591824577, ""lr_step_size"": 32, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
14,0.7428514716185309,2026-09-16 18:00:05.202602,2026-09-16 18:00:24.185893,0 days 00:00:18.983291,0.9328558346698058,0.9627518719781977,0.0005511728222538503,1.831264727463728e-05,64,64,"(3, 5)",8.0,"(3, 5)",64.0,"(5, 7)",32,3,0.2690558947511455,23,3,Adam,,,,44.0,0.7612903225806451,0.7244126206564168,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.2690558947511455, ""lr_step_size"": 23, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
15,0.871639933242111,2026-09-16 18:00:24.336251,2026-09-16 18:00:39.959085,0 days 00:00:15.622834,0.9123793065621085,0.9454768997897379,0.0007481534382760826,3.261169837252831e-05,128,64,"(3, 5)",32.0,"(3, 5)",64.0,"(3, 7)",32,3,0.197593394660808,27,3,Adam,,,,47.0,0.8741935483870967,0.8690863180971252,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.197593394660808, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
16,0.805254380026609,2026-09-16 18:00:40.093012,2026-09-16 18:00:53.691467,0 days 00:00:13.598455,0.9115484582736232,0.9398895353670488,0.001006732365150466,5.867917718192668e-05,256,64,"(3, 5)",8.0,"(3, 5)",64.0,"(3, 7)",32,3,0.4208854946921412,26,3,Adam,,,,42.0,0.8193548387096774,0.7911539213435407,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4208854946921412, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
17,0.7677636694282912,2026-09-16 18:00:53.816035,2026-09-16 18:01:07.706926,0 days 00:00:13.890891,0.905874468616249,0.9311190865434478,0.0012263099962068979,0.00011783370972388094,128,64,"(3, 5)",16.0,"(3, 5)",8.0,"(3, 7)",32,3,0.27336475559484796,13,3,Adam,,,,50.0,0.7612903225806451,0.7742370162759372,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.27336475559484796, ""lr_step_size"": 13, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
18,0.8569714608504232,2026-09-16 18:01:07.840258,2026-09-16 18:01:21.515544,0 days 00:00:13.675286,0.8979140224093701,0.9381267762186216,0.001384640548329766,0.00012148531948872178,256,64,"(3, 5)",8.0,"(3, 5)",64.0,"(3, 7)",32,3,0.364128286522986,33,3,Adam,,,,48.0,0.867741935483871,0.8462009862169754,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.364128286522986, ""lr_step_size"": 33, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
19,0.8768317082543216,2026-09-16 18:01:21.646926,2026-09-16 18:01:35.557043,0 days 00:00:13.910117,0.8803803324855656,0.9371577778238239,0.001969683143746822,0.00030560581576859924,128,64,"(3, 5)",32.0,"(3, 5)",,,32,3,0.45473800176540247,22,2,Adam,,,,50.0,0.8806451612903226,0.8730182552183205,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.45473800176540247, ""lr_step_size"": 22, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
20,0.7035390700974746,2026-09-16 18:01:35.695695,2026-09-16 18:01:48.094587,0 days 00:00:12.398892,0.8656957570409558,0.921018123141278,0.0022724580768072175,0.0006360618714665344,128,64,"(3, 5)",,,,,32,3,0.2940819140859784,21,1,Adam,,,,44.0,0.7032258064516129,0.7038523337433364,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.2940819140859784, ""lr_step_size"": 21, ""n_blocks"": 1, ""optimizer"": ""Adam""}",COMPLETE
21,0.8422735686106901,2026-09-16 18:01:48.228934,2026-09-16 18:02:02.947343,0 days 00:00:14.718409,0.8853375829818722,0.946033301378158,0.0015623598939129041,0.00018763524467734768,256,64,"(3, 5)",32.0,"(3, 5)",64.0,"(3, 7)",32,3,0.2752197885991335,38,3,Adam,,,,40.0,0.8516129032258064,0.8329342339955739,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.2752197885991335, ""lr_step_size"": 38, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
22,0.7935557306502597,2026-09-16 18:02:03.090687,2026-09-16 18:02:16.707258,0 days 00:00:13.616571,0.8933352268102146,0.9444121545044506,0.0007427509091188612,2.9217554663983503e-05,256,64,"(3, 5)",32.0,"(3, 5)",,,32,7,0.40396748027496,32,2,Adam,,,,50.0,0.7967741935483871,0.7903372677521324,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 7, ""lr_decay"": 0.40396748027496, ""lr_step_size"": 32, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
23,0.8750579118388533,2026-09-16 18:02:16.834251,2026-09-16 18:02:49.637705,0 days 00:00:32.803454,0.8792340391406704,0.9244050420929214,0.0025802751854956956,0.0003254494647251681,128,64,"(5, 7)",32.0,"(3, 5)",32.0,"(3, 7)",128,3,0.37922491481678294,29,3,Adam,,,,49.0,0.8806451612903226,0.8694706623873841,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.37922491481678294, ""lr_step_size"": 29, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
24,0.8578532720525106,2026-09-16 18:02:49.780583,2026-09-16 18:03:25.295456,0 days 00:00:35.514873,0.874484082387778,0.9208243410185282,0.00267367175557203,0.0004646788751895094,128,64,"(5, 7)",32.0,"(5, 7)",32.0,"(3, 7)",128,7,0.39687691125597296,28,3,Adam,,,,46.0,0.8612903225806452,0.854416221524376,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 7, ""lr_decay"": 0.39687691125597296, ""lr_step_size"": 28, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
25,0.7922977807097895,2026-09-16 18:03:25.428790,2026-09-16 18:03:57.813021,0 days 00:00:32.384231,0.9224569110130996,0.9526133664614659,0.002867785819205751,0.0015450191369553742,128,16,"(5, 7)",32.0,"(3, 5)",32.0,"(3, 5)",128,3,0.06441497650486383,25,3,Adam,,,,47.0,0.8032258064516129,0.7813697549679662,"{""batch_size"": 128, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.06441497650486383, ""lr_step_size"": 25, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
26,0.41461841240723585,2026-09-16 18:03:57.931040,2026-09-16 18:04:03.488376,0 days 00:00:05.557336,0.8780586914296928,0.9255048315294612,0.0019378897414187837,0.00028174654780982244,128,8,"(5, 7)",32.0,"(3, 5)",8.0,"(3, 7)",128,3,0.2755413351022482,24,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.2755413351022482, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
27,0.40224575693471354,2026-09-16 18:04:03.612485,2026-09-16 18:04:06.601428,0 days 00:00:02.988943,,,,,128,64,"(3, 5)",32.0,"(3, 5)",,,32,3,0.4893869302182304,26,2,SGD,0.044945890816303326,0.9638995464242275,0.0004902943357418824,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4893869302182304, ""lr_step_size"": 26, ""n_blocks"": 2, ""optimizer"": ""SGD""}",PRUNED
28,0.48001965153443843,2026-09-16 18:04:06.742899,2026-09-16 18:04:13.033725,0 days 00:00:06.290826,0.8540421482650101,0.9097000854603763,0.008613098940602606,6.820979571139871e-06,128,64,"(3, 5)",32.0,"(5, 7)",16.0,"(3, 7)",128,3,0.11306271934595552,28,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.11306271934595552, ""lr_step_size"": 28, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
29,0.8081218477517231,2026-09-16 18:04:13.165966,2026-09-16 18:04:43.162078,0 days 00:00:29.996112,0.9219733379512149,0.9328529682864859,0.0005383968033986833,5.5318342469879313e-05,128,32,"(5, 7)",16.0,"(3, 5)",32.0,"(3, 7)",128,3,0.4191443964614886,34,3,Adam,,,,50.0,0.8161290322580645,0.8001146632453817,"{""batch_size"": 128, ""block_0_filters"": 32, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4191443964614886, ""lr_step_size"": 34, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
30,0.8498432726330498,2026-09-16 18:04:43.284859,2026-09-16 18:04:56.124119,0 days 00:00:12.839260,0.8682759291587581,0.9545419034090268,0.0009331295103551897,0.0024175897687039186,128,64,"(5, 7)",32.0,"(3, 5)",32.0,"(3, 5)",16,3,0.24315220608689114,32,3,Adam,,,,50.0,0.8580645161290322,0.8416220291370673,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.24315220608689114, ""lr_step_size"": 32, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
31,0.4811333123746113,2026-09-16 18:04:56.241246,2026-09-16 18:05:03.238820,0 days 00:00:06.997574,0.8765436370713978,0.9138244009279,0.0029625526107860886,0.0006586861551740789,128,64,"(5, 7)",32.0,"(5, 7)",32.0,"(3, 7)",128,7,0.43607774944034916,29,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 7, ""lr_decay"": 0.43607774944034916, ""lr_step_size"": 29, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
32,0.8216439071122807,2026-09-16 18:05:03.372455,2026-09-16 18:05:32.190517,0 days 00:00:28.818062,0.8900025406532633,0.9217257911292123,0.003906722884044892,0.00028429432293007503,128,16,"(5, 7)",32.0,"(5, 7)",32.0,"(3, 7)",128,3,0.32685026888248525,35,3,Adam,,,,48.0,0.8290322580645161,0.8142555561600453,"{""batch_size"": 128, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.32685026888248525, ""lr_step_size"": 35, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
33,0.8482130502723209,2026-09-16 18:05:32.315597,2026-09-16 18:06:04.920474,0 days 00:00:32.604877,0.8666132545926238,0.9182286916018803,0.0021115952319110684,0.00038868042178437227,128,64,"(5, 7)",32.0,"(5, 7)",,,128,3,0.4560416009215218,29,2,Adam,,,,41.0,0.8580645161290322,0.8383615844156094,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4560416009215218, ""lr_step_size"": 29, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
34,0.5487853534882398,2026-09-16 18:06:05.067970,2026-09-16 18:06:15.141342,0 days 00:00:10.073372,0.9037362607563718,0.9010671189776748,0.0034436825958067893,0.0011534767430535237,128,64,"(3, 5)",32.0,"(5, 7)",32.0,"(3, 7)",128,3,0.42737115174206963,18,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.42737115174206963, ""lr_step_size"": 18, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
35,0.8687256548750217,2026-09-16 18:06:15.281428,2026-09-16 18:06:48.201024,0 days 00:00:32.919596,0.8819475671535567,0.9305918533118657,0.0050572938734382384,5.23188169364712e-05,128,64,"(5, 7)",32.0,"(5, 7)",,,128,3,0.4144930112096821,21,2,Adam,,,,46.0,0.8774193548387097,0.8600319549113339,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4144930112096821, ""lr_step_size"": 21, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
36,0.8682128346381144,2026-09-16 18:06:48.323021,2026-09-16 18:07:20.446865,0 days 00:00:32.123844,0.8815314671278425,0.9309242372487055,0.005638077503527391,5.784781805270154e-05,128,64,"(5, 7)",32.0,"(3, 5)",,,128,3,0.40836366135124413,21,2,Adam,,,,46.0,0.8838709677419355,0.8525547015342934,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.40836366135124413, ""lr_step_size"": 21, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
37,0.5054220771168869,2026-09-16 18:07:20.580634,2026-09-16 18:07:26.661705,0 days 00:00:06.081071,0.9220090049285958,0.9500639309461897,0.008147498092487887,2.8561089354698567e-05,128,64,"(5, 7)",,,,,64,3,0.4459592059691856,28,1,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4459592059691856, ""lr_step_size"": 28, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
38,0.8557975605206054,2026-09-16 18:07:26.808729,2026-09-16 18:07:58.254568,0 days 00:00:31.445839,0.8963555023470983,0.936913105602083,0.004564749749150335,0.00012682215119451726,128,64,"(3, 5)",32.0,"(5, 7)",16.0,"(3, 5)",128,3,0.3567261139018279,20,3,Adam,,,,44.0,0.8612903225806452,0.8503047984605657,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.3567261139018279, ""lr_step_size"": 20, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
39,0.8601641605670716,2026-09-16 18:07:58.395362,2026-09-16 18:08:10.109881,0 days 00:00:11.714519,0.8599398257392286,0.927155794805764,0.0017435084536697653,6.686603133021144e-06,128,64,"(5, 7)",32.0,"(3, 7)",,,16,3,0.4743182714820175,15,2,Adam,,,,38.0,0.867741935483871,0.8525863856502722,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4743182714820175, ""lr_step_size"": 15, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
40,0.46147929543469346,2026-09-16 18:08:10.246872,2026-09-16 18:08:16.349891,0 days 00:00:06.103019,0.8879422734519076,0.9612000916810072,0.0005890771742343402,8.702545753379327e-05,128,64,"(5, 7)",,,,,128,3,0.40347661925092204,18,1,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.40347661925092204, ""lr_step_size"": 18, ""n_blocks"": 1, ""optimizer"": ""Adam""}",PRUNED
41,0.8629263978433834,2026-09-16 18:08:16.485677,2026-09-16 18:08:30.648084,0 days 00:00:14.162407,0.8814026910820577,0.9317095327472381,0.00554477171028025,3.8104702338637227e-05,128,64,"(5, 7)",32.0,"(3, 5)",,,32,3,0.36892066039328986,21,2,Adam,,,,48.0,0.8709677419354839,0.8548850537512829,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.36892066039328986, ""lr_step_size"": 21, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
42,0.4084087820047557,2026-09-16 18:08:30.770923,2026-09-16 18:08:37.381893,0 days 00:00:06.610970,0.8708828394466617,0.9440880634748259,0.006433868933696981,1.5409178315907532e-05,128,64,"(5, 7)",32.0,"(3, 5)",8.0,"(3, 7)",128,3,0.4904717268452894,26,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.4904717268452894, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
43,0.8590112481158925,2026-09-16 18:08:37.508785,2026-09-16 18:08:51.061139,0 days 00:00:13.552354,0.9121826739729982,0.936656853397382,0.004847936510969162,5.217409639092019e-05,128,64,"(3, 5)",32.0,"(3, 5)",,,32,3,0.3982191805569885,25,2,Adam,,,,38.0,0.8709677419354839,0.8470547542963012,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.3982191805569885, ""lr_step_size"": 25, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
44,0.5529618859140331,2026-09-16 18:08:51.204831,2026-09-16 18:08:54.715817,0 days 00:00:03.510986,0.8834209567183827,0.9271333760034439,0.006691444849042494,0.00022090533634108503,128,64,"(3, 5)",64.0,"(3, 5)",,,32,7,0.49077951801696346,23,2,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 7, ""lr_decay"": 0.49077951801696346, ""lr_step_size"": 23, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
45,0.46344739242324645,2026-09-16 18:08:54.860412,2026-09-16 18:09:01.250222,0 days 00:00:06.389810,0.8616834703912222,0.9413574143436848,0.0003367286859450381,9.226331989565762e-05,128,64,"(5, 7)",16.0,"(3, 5)",,,128,3,0.42260333338894857,18,2,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.42260333338894857, ""lr_step_size"": 18, ""n_blocks"": 2, ""optimizer"": ""Adam""}",PRUNED
46,0.8384976482032316,2026-09-16 18:09:01.378251,2026-09-16 18:09:33.154603,0 days 00:00:31.776352,0.958057052665762,0.9321605756588014,0.0034830292777616127,9.106624647144101e-06,128,64,"(5, 7)",32.0,"(3, 7)",,,128,3,0.3077501404749693,30,2,Adam,,,,37.0,0.8483870967741935,0.8286081996322697,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.3077501404749693, ""lr_step_size"": 30, ""n_blocks"": 2, ""optimizer"": ""Adam""}",COMPLETE
